u,v,key,line,length_m,spatial,transfer,edge_type,structure,geometry_wkt,source_line,target_line,transfer_distance_m,transfer_basis,travel_time_s,time_source,projection_method,projection_distance,projection_quality,reference_count,temporal_rate_s_per_m,observed
LIM-0233,LIM-0234,0,L8,797.3797379247961,True,False,in_line,At Grade,"LINESTRING (-77.0187 -12.02888, -77.01138 -12.02847)",,,,,85.60395049218393,projected_lima_scenario,knn_inverse_distance_rate,0.5017043507466497,mode_fallback,12,0.107356566038373,False
LIM-0234,LIM-0233,0,L8,797.3797379247961,True,False,in_line,At Grade,"LINESTRING (-77.01138 -12.02847, -77.0187 -12.02888)",,,,,85.60395049218393,projected_lima_scenario,knn_inverse_distance_rate,0.5017043507466497,mode_fallback,12,0.107356566038373,False
LIM-0234,LIM-0235,0,L8,1085.3969499036243,True,False,in_line,At Grade,"LINESTRING (-77.01138 -12.02847, -77.00181 -12.0257)",,,,,125.99215660118786,projected_lima_scenario,knn_inverse_distance_rate,0.5038391250666232,mode_fallback,12,0.1160793354103078,False
LIM-0234,LIM-0063,0,TRANSFER,49.27895158875209,False,True,transfer,Transfer,"LINESTRING (-77.01138 -12.02847, -77.0114031 -12.0280274)",L8,L1,49.27895158875209,matching_name_and_proximity,86.06579299062675,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.7465021112638939,False
LIM-0235,LIM-0234,0,L8,1085.3969499036243,True,False,in_line,At Grade,"LINESTRING (-77.00181 -12.0257, -77.01138 -12.02847)",,,,,125.99215660118786,projected_lima_scenario,knn_inverse_distance_rate,0.5038391250666232,mode_fallback,12,0.1160793354103078,False
LIM-0235,LIM-0236,0,L8,1137.299835032274,True,False,in_line,At Grade,"LINESTRING (-77.00181 -12.0257, -76.99144 -12.02438)",,,,,123.8957631742638,projected_lima_scenario,knn_inverse_distance_rate,0.5146907335301313,mode_fallback,12,0.10893852206594924,False
LIM-0236,LIM-0235,0,L8,1137.299835032274,True,False,in_line,At Grade,"LINESTRING (-76.99144 -12.02438, -77.00181 -12.0257)",,,,,123.8957631742638,projected_lima_scenario,knn_inverse_distance_rate,0.5146907335301313,mode_fallback,12,0.10893852206594924,False
LIM-0236,LIM-0237,0,L8,1100.3837815102208,True,False,in_line,At Grade,"LINESTRING (-76.99144 -12.02438, -76.98134 -12.02497)",,,,,117.16379611935876,projected_lima_scenario,knn_inverse_distance_rate,0.5087199023725584,mode_fallback,12,0.1064753934836784,False
LIM-0237,LIM-0236,0,L8,1100.3837815102208,True,False,in_line,At Grade,"LINESTRING (-76.98134 -12.02497, -76.99144 -12.02438)",,,,,117.16379611935876,projected_lima_scenario,knn_inverse_distance_rate,0.5087199023725584,mode_fallback,12,0.1064753934836784,False
LIM-0237,LIM-0238,0,L8,1565.8717722172803,True,False,in_line,At Grade,"LINESTRING (-76.98134 -12.02497, -76.96697 -12.02409)",,,,,141.0103872210009,projected_lima_scenario,knn_inverse_distance_rate,0.5037986815745314,mode_fallback,12,0.09005232083680113,False
LIM-0238,LIM-0237,0,L8,1565.8717722172803,True,False,in_line,At Grade,"LINESTRING (-76.96697 -12.02409, -76.98134 -12.02497)",,,,,141.0103872210009,projected_lima_scenario,knn_inverse_distance_rate,0.5037986815745314,mode_fallback,12,0.09005232083680113,False
LIM-0238,LIM-0168,0,TRANSFER,93.12827959612063,False,True,transfer,Transfer,"LINESTRING (-76.96697 -12.02409, -76.96643 -12.02474)",L8,L6,93.12827959612063,matching_name_and_proximity,122.60689966343386,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.3165377927645212,False
LIM-0239,LIM-0240,0,L9,1283.5860672902172,True,False,in_line,At Grade,"LINESTRING (-77.02845 -12.03147, -77.03716 -12.02368)",,,,,143.5146833449071,projected_lima_scenario,knn_inverse_distance_rate,0.5134009372328285,mode_fallback,12,0.11180760449346526,False
LIM-0239,LIM-0232,0,TRANSFER,66.5033145141084,False,True,transfer,Transfer,"LINESTRING (-77.02845 -12.03147, -77.02794 -12.0318)",L9,L8,66.5033145141084,matching_name_and_proximity,100.41942876175699,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.5099913364536655,False
LIM-0240,LIM-0239,0,L9,1283.5860672902172,True,False,in_line,At Grade,"LINESTRING (-77.03716 -12.02368, -77.02845 -12.03147)",,,,,143.5146833449071,projected_lima_scenario,knn_inverse_distance_rate,0.5134009372328285,mode_fallback,12,0.11180760449346526,False
LIM-0240,LIM-0241,0,L9,1810.4537200550533,True,False,in_line,At Grade,"LINESTRING (-77.03716 -12.02368, -77.0518 -12.01593)",,,,,182.5064972780955,projected_lima_scenario,knn_inverse_distance_rate,0.5212352622075344,mode_fallback,12,0.10080704922550893,False
LIM-0241,LIM-0240,0,L9,1810.4537200550533,True,False,in_line,At Grade,"LINESTRING (-77.0518 -12.01593, -77.03716 -12.02368)",,,,,182.5064972780955,projected_lima_scenario,knn_inverse_distance_rate,0.5212352622075344,mode_fallback,12,0.10080704922550893,False
LIM-0241,LIM-0242,0,L9,1413.2542885383075,True,False,in_line,At Grade,"LINESTRING (-77.0518 -12.01593, -77.06255 -12.00879)",,,,,135.22601447485144,projected_lima_scenario,knn_inverse_distance_rate,0.5066146692615174,mode_fallback,12,0.09568413524130341,False
LIM-0241,LIM-0014,0,TRANSFER,186.3501850102103,False,True,transfer,Transfer,"LINESTRING (-77.0518 -12.01593, -77.0515 -12.01758)",L9,BRT,186.3501850102103,proximity,200.29182084184194,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.0748141775704045,False
LIM-0242,LIM-0241,0,L9,1413.2542885383075,True,False,in_line,At Grade,"LINESTRING (-77.06255 -12.00879, -77.0518 -12.01593)",,,,,135.22601447485144,projected_lima_scenario,knn_inverse_distance_rate,0.5066146692615174,mode_fallback,12,0.09568413524130341,False
LIM-0242,LIM-0243,0,L9,1873.7389686594124,True,False,in_line,At Grade,"LINESTRING (-77.06255 -12.00879, -77.07932 -12.01265)",,,,,177.93076386773765,projected_lima_scenario,knn_inverse_distance_rate,0.5058077472913749,mode_fallback,12,0.0949602729322752,False
LIM-0242,LIM-0119,0,TRANSFER,157.19615320483186,False,True,transfer,Transfer,"LINESTRING (-77.06255 -12.00879, -77.06138 -12.00796)",L9,L3,157.19615320483186,matching_name_and_proximity,175.9967943373599,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.1195998804629155,False
LIM-0243,LIM-0242,0,L9,1873.7389686594124,True,False,in_line,At Grade,"LINESTRING (-77.07932 -12.01265, -77.06255 -12.00879)",,,,,177.93076386773765,projected_lima_scenario,knn_inverse_distance_rate,0.5058077472913749,mode_fallback,12,0.0949602729322752,False
LIM-0243,LIM-0244,0,L9,976.4317715524618,True,False,in_line,At Grade,"LINESTRING (-77.07932 -12.01265, -77.07051 -12.01096)",,,,,112.83903747363516,projected_lima_scenario,knn_inverse_distance_rate,0.5049045697497906,mode_fallback,12,0.11556264427388364,False
LIM-0243,LIM-0197,0,TRANSFER,54.48218879228838,False,True,transfer,Transfer,"LINESTRING (-77.07932 -12.01265, -77.07982 -12.01268)",L9,L6,54.48218879228838,proximity,90.40182399357366,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.659291339014072,False
LIM-0244,LIM-0243,0,L9,976.4317715524618,True,False,in_line,At Grade,"LINESTRING (-77.07051 -12.01096, -77.07932 -12.01265)",,,,,112.83903747363516,projected_lima_scenario,knn_inverse_distance_rate,0.5049045697497906,mode_fallback,12,0.11556264427388364,False
LIM-0244,LIM-0245,0,L9,2678.9255255847656,True,False,in_line,At Grade,"LINESTRING (-77.07051 -12.01096, -77.09502 -12.01335)",,,,,210.57357426680787,projected_lima_scenario,knn_inverse_distance_rate,0.5246234694262094,mode_fallback,12,0.0786037432753354,False
LIM-0245,LIM-0244,0,L9,2678.9255255847656,True,False,in_line,At Grade,"LINESTRING (-77.09502 -12.01335, -77.07051 -12.01096)",,,,,210.57357426680787,projected_lima_scenario,knn_inverse_distance_rate,0.5246234694262094,mode_fallback,12,0.0786037432753354,False
LIM-0245,LIM-0246,0,L9,1425.538068419066,True,False,in_line,At Grade,"LINESTRING (-77.09502 -12.01335, -77.10507 -12.02158)",,,,,136.69621483006168,projected_lima_scenario,knn_inverse_distance_rate,0.5052905232416159,mode_fallback,12,0.09589096065435768,False
LIM-0246,LIM-0245,0,L9,1425.538068419066,True,False,in_line,At Grade,"LINESTRING (-77.10507 -12.02158, -77.09502 -12.01335)",,,,,136.69621483006168,projected_lima_scenario,knn_inverse_distance_rate,0.5052905232416159,mode_fallback,12,0.09589096065435768,False
LIM-0246,LIM-0247,0,L9,2629.1341925777933,True,False,in_line,At Grade,"LINESTRING (-77.10507 -12.02158, -77.11604 -12.04265)",,,,,215.58820116976423,projected_lima_scenario,knn_inverse_distance_rate,0.5166407620891625,mode_fallback,12,0.08199969472017933,False
LIM-0246,LIM-0150,0,TRANSFER,119.72322656847932,False,True,transfer,Transfer,"LINESTRING (-77.10507 -12.02158, -77.1061 -12.02196)",L9,L4,119.72322656847932,matching_name_and_proximity,144.7693554737328,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.2092002498022185,False
LIM-0247,LIM-0246,0,L9,2629.1341925777933,True,False,in_line,At Grade,"LINESTRING (-77.11604 -12.04265, -77.10507 -12.02158)",,,,,215.58820116976423,projected_lima_scenario,knn_inverse_distance_rate,0.5166407620891625,mode_fallback,12,0.08199969472017933,False
LIM-0247,LIM-0248,0,L9,801.2100957631786,True,False,in_line,At Grade,"LINESTRING (-77.11604 -12.04265, -77.11531 -12.04982)",,,,,93.19515451385007,projected_lima_scenario,knn_inverse_distance_rate,0.5035163757708131,mode_fallback,12,0.11631799824623859,False
LIM-0248,LIM-0247,0,L9,801.2100957631786,True,False,in_line,At Grade,"LINESTRING (-77.11531 -12.04982, -77.11604 -12.04265)",,,,,93.19515451385007,projected_lima_scenario,knn_inverse_distance_rate,0.5035163757708131,mode_fallback,12,0.11631799824623859,False
LIM-0248,LIM-0249,0,L9,862.009583699007,True,False,in_line,At Grade,"LINESTRING (-77.11531 -12.04982, -77.11471 -12.05755)",,,,,124.80537137711977,projected_lima_scenario,knn_inverse_distance_rate,0.5009893951228396,mode_fallback,12,0.14478420395462657,False
LIM-0249,LIM-0248,0,L9,862.009583699007,True,False,in_line,At Grade,"LINESTRING (-77.11471 -12.05755, -77.11531 -12.04982)",,,,,124.80537137711977,projected_lima_scenario,knn_inverse_distance_rate,0.5009893951228396,mode_fallback,12,0.14478420395462657,False
LIM-0249,LIM-0250,0,L9,904.1025772080504,True,False,in_line,At Grade,"LINESTRING (-77.11471 -12.05755, -77.11878 -12.06464)",,,,,99.97773571112117,projected_lima_scenario,knn_inverse_distance_rate,0.5081627232043637,mode_fallback,12,0.11058229257554088,False
LIM-0249,LIM-0095,0,TRANSFER,84.7743566590924,False,True,transfer,Transfer,"LINESTRING (-77.11471 -12.05755, -77.11485 -12.0568)",L9,L2,84.7743566590924,proximity,115.64529721591035,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.3641542298098572,False
LIM-0250,LIM-0249,0,L9,904.1025772080504,True,False,in_line,At Grade,"LINESTRING (-77.11878 -12.06464, -77.11471 -12.05755)",,,,,99.97773571112117,projected_lima_scenario,knn_inverse_distance_rate,0.5081627232043637,mode_fallback,12,0.11058229257554088,False
LIM-0250,LIM-0251,0,L9,1184.466837868107,True,False,in_line,At Grade,"LINESTRING (-77.11878 -12.06464, -77.10947 -12.07017)",,,,,132.39756191988576,projected_lima_scenario,knn_inverse_distance_rate,0.5180048209265556,mode_fallback,12,0.11177819225246097,False
LIM-0251,LIM-0250,0,L9,1184.466837868107,True,False,in_line,At Grade,"LINESTRING (-77.10947 -12.07017, -77.11878 -12.06464)",,,,,132.39756191988576,projected_lima_scenario,knn_inverse_distance_rate,0.5180048209265556,mode_fallback,12,0.11177819225246097,False
LIM-0251,LIM-0252,0,L9,1163.604318770486,True,False,in_line,At Grade,"LINESTRING (-77.10947 -12.07017, -77.09962 -12.07426)",,,,,130.13134740023526,projected_lima_scenario,knn_inverse_distance_rate,0.5037496223659149,mode_fallback,12,0.11183470643847178,False
LIM-0252,LIM-0251,0,L9,1163.604318770486,True,False,in_line,At Grade,"LINESTRING (-77.09962 -12.07426, -77.10947 -12.07017)",,,,,130.13134740023526,projected_lima_scenario,knn_inverse_distance_rate,0.5037496223659149,mode_fallback,12,0.11183470643847178,False
